sent_id	word	pos	tag
2858	de	ADP	O
2858	persil	NOUN	B-INGRED
2858	haché	VERB	I-INGRED
2858	,	PUNCT	O
2858	2	NUM	O
2858	gousses	NOUN	O
2858	d'	ADP	O
2858	ail	ADV	B-INGRED
2858	écrasées	VERB	I-INGRED
2858	,	PUNCT	O
2858	3	NUM	O
2858	oignons	NOUN	B-INGRED
2858	émincés	VERB	I-INGRED
2858	finement	ADV	O
2858	,	PUNCT	O
2858	sel	NOUN	B-INGRED
2858	,	PUNCT	O
2858	poivre	ADV	B-INGRED
2858	et	CCONJ	O
2858	un	DET	O
2858	peu	ADV	O
2858	de	ADP	O
2858	ketchup	NOUN	B-INGRED
2858	.	PUNCT	B-INGRED
2859	Mélangez	VERB	O
2859	bien	ADV	O
2859	à	ADP	O
2859	nouveau	ADJ	O
2859	le	DET	O
2859	tout	PRON	O
2859	et	CCONJ	O
2859	incorporez	VERB	O
2859	la	DET	O
2859	viande	NOUN	B-INGRED
2859	en	ADP	O
2859	travaillant	VERB	O
2859	à	ADP	O
2859	la	DET	O
2859	fourchette	NOUN	O
2859	.	PUNCT	B-INGRED
2860	Laissez	VERB	O
2860	reposer	VERB	O
2860	pendant	ADP	O
2860	5	NUM	O
2860	min	NOUN	O
2860	avant	ADP	O
2860	de	ADP	O
2860	former	VERB	O
2860	les	DET	O
2860	steaks	NOUN	B-INGRED
2860	et	CCONJ	O
2860	de	ADP	O
2860	les	PRON	O
2860	servir	VERB	O
2860	crus	NOUN	O
2860	sur	ADP	O
2860	toasts	NOUN	O
2860	.	PUNCT	B-INGRED
2861	Portez	VERB	O
2861	le	DET	O
2861	lait	NOUN	B-INGRED
2861	à	ADP	O
2861	ébullition	NOUN	O
2861	et	CCONJ	O
2861	faites	VERB	O
2862	-	ADV	O
2862	y	PRON	O
2862	fondre	VERB	O
2862	(	PUNCT	O
2862	hors	ADP	O
2862	du	ADP	O
2862	feu	NOUN	O
2862	)	PUNCT	O
2862	200	NUM	O
2862	g	NOUN	B-INGRED
2862	de	ADP	O
2862	nougat	NOUN	B-INGRED
2862	.	PUNCT	B-INGRED
2863	Fouettez	NOUN	O
2863	2	NUM	O
2863	jaunes	NOUN	B-INGRED
2863	d'	ADP	I-INGRED
2863	oeufs	NOUN	I-INGRED
2863	dans	ADP	O
2863	un	DET	O
2863	poêlon	NOUN	O
2863	et	CCONJ	O
2863	verser	VERB	O
2863	le	DET	O
2863	mélange	NOUN	O
2863	lait	NOUN	B-INGRED
2863	-	NOUN	O
2863	nougat	ADJ	B-INGRED
2863	(	PUNCT	O
2863	encore	ADV	O
2863	chaud	ADJ	O
2863	)	PUNCT	O
2863	et	CCONJ	O
2863	remuez	VERB	O
2863	bien	ADV	O
2863	.	PUNCT	B-INGRED
2864	Remettez	NOUN	O
2864	sur	ADP	O
2864	feu	NOUN	O
2864	doux	ADJ	O
2864	durant	ADP	O
2864	+	ADP	O
2864	/-	ADP	O
2864	5	NUM	O
2864	min	NOUN	O
2864	.	PUNCT	B-INGRED
2865	Ajouter	VERB	O
2865	200	NUM	O
2865	g	NOUN	B-INGRED
2865	de	ADP	O
2865	crème	NOUN	B-INGRED
2865	fouettée	VERB	I-INGRED
2865	ou	CCONJ	O
2865	200	NUM	O
2865	g	NOUN	B-INGRED
2865	de	ADP	O
2865	mascarpone	NOUN	B-INGRED
2865	.	PUNCT	B-INGRED
2866	Laisser	VERB	O
2866	refroidir	VERB	O
2866	et	CCONJ	O
2866	mettre	VERB	O
2866	en	ADP	O
2866	sorbetière	NOUN	O
2866	.	PUNCT	B-INGRED
2867	Cette	DET	O
2867	glace	NOUN	B-INGRED
2867	est	AUX	O
2867	riche	ADJ	O
2867	(	PUNCT	O
2867	surtout	ADV	O
2867	avec	ADP	O
2867	lemascarpone	NOUN	O
2867	)	PUNCT	O
2868	-	PUNCT	O
2868	>	PUNCT	O
2868	prévoir	VERB	O
2868	de	DET	O
2868	petites	ADJ	O
2868	portions	NOUN	O
2869	Cuire	VERB	O
2869	les	DET	O
2869	endives	NOUN	B-INGRED
2869	dans	ADP	O
2869	une	DET	O
2869	poêle	NOUN	O
2869	avec	ADP	O
2869	une	DET	O
2869	noix	NOUN	B-INGRED
2869	de	ADP	I-INGRED
2869	beurre	NOUN	I-INGRED
2869	,	PUNCT	O
2869	du	ADP	O
2869	sel	NOUN	B-INGRED
2869	,	PUNCT	O
2869	du	ADP	O
2869	poivre	NOUN	B-INGRED
2869	,	PUNCT	O
2869	de	ADP	O
2869	la	DET	O
2869	muscade	NOUN	B-INGRED
2869	et	CCONJ	O
2869	du	ADP	O
2869	sucre	NOUN	B-INGRED
2869	.	PUNCT	B-INGRED
2870	Poêler	VERB	O
2870	les	DET	O
2870	coquilles	NOUN	B-INGRED
2870	environ	ADV	B-INGRED
2870	3	NUM	O
2870	minutes	NOUN	O
2870	,	PUNCT	O
2870	saler	VERB	O
2870	et	CCONJ	O
2870	poivrer	VERB	O
2870	.	PUNCT	B-INGRED
2871	Mélanger	VERB	O
2871	le	DET	O
2871	fumet	NOUN	B-INGRED
2871	et	CCONJ	O
2871	le	DET	O
2871	beurre	NOUN	B-INGRED
2871	.	PUNCT	I-INGRED
2872	Monter	VERB	O
2872	au	ADP	O
2872	beurre	NOUN	B-INGRED
2872	.	PUNCT	I-INGRED
2873	Présentation	NOUN	O
2873	:	PUNCT	O
2873	Dresser	VERB	O
2873	les	DET	O
2873	endives	NOUN	B-INGRED
2873	au	ADP	O
2873	centre	NOUN	O
2873	d'	ADP	O
2873	une	DET	O
2873	assiette	NOUN	O
2873	,	PUNCT	O
2873	disposer	VERB	O
2873	autour	ADV	O
2873	les	DET	O
2873	coquilles	NOUN	B-INGRED
2873	,	PUNCT	O
2873	les	DET	O
2873	napper	VERB	O
2873	de	ADP	O
2873	sauce	NOUN	B-INGRED
2873	et	CCONJ	O
2873	servir	VERB	O
2873	aussitôt	ADV	O
2873	.	PUNCT	B-INGRED
2874	Faire	AUX	O
2874	tremper	VERB	O
2874	les	DET	O
2874	haricots	NOUN	B-INGRED
2874	pendants	ADJ	O
2874	au	ADP	O
2874	moins	ADV	O
2874	une	DET	O
2874	nuit	NOUN	O
2874	.	PUNCT	B-INGRED
2875	Une	DET	O
2875	fois	NOUN	O
2875	le	DET	O
2875	trempage	NOUN	O
2875	effectué	VERB	O
2875	,	PUNCT	O
2875	jeter	VERB	O
2875	l'	DET	O
2875	eau	NOUN	B-INGRED
2875	de	ADP	O
2875	trempage	NOUN	O
2875	(	PUNCT	O
2875	très	ADV	O
2875	important	ADJ	O
2875	)	PUNCT	O
2875	et	CCONJ	O
2875	rincer	VERB	O
2875	3	NUM	O
2875	fois	NOUN	O
2875	minimum	NOUN	O
2875	les	DET	O
2875	haricots	NOUN	B-INGRED
2875	.	PUNCT	B-INGRED
2876	Faire	AUX	O
2876	cuire	VERB	B-INGRED
2876	les	DET	O
2876	haricots	NOUN	B-INGRED
2876	(	PUNCT	O
2876	avec	ADP	O
2876	un	DET	O
2876	gros	ADJ	O
2876	oignon	NOUN	B-INGRED
2876	piqué	ADJ	O
2876	de	ADP	O
2876	2	NUM	O
2876	clous	NOUN	B-INGRED
2876	de	ADP	I-INGRED
2876	girofle	NOUN	I-INGRED
2876	)	PUNCT	O
2876	jusqu'	ADP	O
2876	à	ADP	O
2876	ce	PRON	O
2876	qu'	PRON	O
2876	ils	PRON	O
2876	aient	VERB	O
2876	la	DET	O
2876	consistance	NOUN	O
2876	des	ADP	O
2876	châtaignes	NOUN	O
2876	cuites	VERB	O
2876	.	PUNCT	B-INGRED
2877	Ils	PRON	O
2877	ne	ADV	O
2877	doivent	VERB	O
2877	surtout	ADV	O
2877	pas	ADV	O
2877	éclater	VERB	O
2877	car	CCONJ	O
2877	ils	PRON	O
2877	cuiront	VERB	O
2877	2	NUM	O
2877	bonnes	ADJ	O
2877	heures	NOUN	O
2877	par	ADP	O
2877	la	DET	O
2877	suite	NOUN	O
2877	)	PUNCT	O
2877	.	PUNCT	B-INGRED
2878	Une	DET	O
2878	fois	NOUN	O
2878	cuits	VERB	B-INGRED
2878	,	PUNCT	O
2878	mettez	VERB	O
2878	-	PUNCT	O
2878	les	DET	O
2878	de	ADP	O
2878	côté	NOUN	O
2878	.	PUNCT	B-INGRED
2879	Faire	AUX	O
2879	revenir	VERB	O
2879	les	DET	O
2879	piments	NOUN	B-INGRED
2879	dans	ADP	O
2879	de	ADP	O
2879	l'	DET	O
2879	huile	NOUN	B-INGRED
2879	d'	ADP	I-INGRED
2879	olive	NOUN	I-INGRED
2879	.	PUNCT	I-INGRED
2880	Il	PRON	O
2880	faut	VERB	O
2880	que	SCONJ	O
2880	les	DET	O
2880	piments	NOUN	B-INGRED
2880	soient	AUX	O
2880	presque	ADV	O
2880	cramés	VERB	O
2880	.	PUNCT	B-INGRED
2881	Je	PRON	O
2881	dis	VERB	O
2881	bien	ADV	O
2881	presque	ADV	O
2881	!	PUNCT	O
2882	Jetez	VERB	O
2882	les	DET	O
2882	piments	NOUN	B-INGRED
2882	:	PUNCT	O
2882	seule	ADJ	O
2882	l'	DET	O
2882	huile	NOUN	B-INGRED
2882	nous	PRON	O
2882	intéresse	VERB	O
2882	.	PUNCT	B-INGRED
2883	Faites	VERB	O
2883	revenir	VERB	O
2883	la	DET	O
2883	viande	NOUN	B-INGRED
2883	à	ADP	O
2883	feu	NOUN	O
2883	très	ADV	O
2883	vif	ADJ	O
2883	dans	ADP	O
2883	cette	DET	O
2883	huile	NOUN	B-INGRED
2883	.	PUNCT	B-INGRED
2884	Faites	VERB	O
2884	ensuite	ADV	O
2884	revenir	VERB	O
2884	les	DET	O
2884	oignons	NOUN	B-INGRED
2884	dans	ADP	O
2884	cette	DET	O
2884	même	ADJ	O
2884	huile	NOUN	B-INGRED
2884	(	PUNCT	O
2884	ce	PRON	O
2884	qu'	PRON	O
2884	il	PRON	O
2884	reste	VERB	O
2884	,	PUNCT	O
2884	mais	CCONJ	O
2884	vous	PRON	O
2884	pouvez	VERB	O
2884	en	PRON	O
2884	ajouter	VERB	O
2884	un	DET	O
2884	peu	ADV	O
2884	si	SCONJ	O
2884	vous	PRON	O
2884	voulez	VERB	O
2884	)	PUNCT	O
2884	.	PUNCT	B-INGRED
2885	Ils	PRON	O
2885	faut	VERB	O
2885	qu'	SCONJ	O
2885	ils	PRON	O
2885	soient	AUX	O
2885	bien	ADV	O
2885	dorés	ADJ	O
2885	.	PUNCT	B-INGRED
2886	Moi	NOUN	O
2886	,	PUNCT	O
2886	quand	SCONJ	O
2886	je	PRON	O
2886	le	PRON	O
2886	fais	VERB	O
2886	,	PUNCT	O
2886	je	PRON	O
2886	balance	VERB	O
2886	de	ADP	O
2886	temps	NOUN	O
2886	un	DET	O
2886	temps	NOUN	O
2886	un	PRON	O
2886	p'	PRON	O
2886	tit	ADP	O
2886	coup	NOUN	O
2886	de	ADP	O
2886	blanc	ADJ	B-INGRED
2886	sec	ADJ	O
2886	.	PUNCT	B-INGRED
2887	Rien	NOUN	O
2887	que	SCONJ	O
2887	pour	ADP	O
2887	les	PRON	O
2887	calmer	VERB	O
2887	.	PUNCT	B-INGRED
2888	Bon	VERB	O
2888	,	PUNCT	O
2888	reprenons	VERB	O
2888	.	PUNCT	B-INGRED
2889	Vos	DET	O
2889	haricots	NOUN	B-INGRED
2889	cuisent	VERB	O
2889	.	PUNCT	B-INGRED
2890	Votre	DET	O
2890	viande	NOUN	B-INGRED
2890	est	AUX	O
2890	cuite	VERB	O
2890	.	PUNCT	B-INGRED
2891	Les	DET	O
2891	oignons	NOUN	B-INGRED
2891	aussi	ADV	O
2891	.	PUNCT	B-INGRED
2892	Vous	PRON	O
2892	avez	AUX	O
2892	réservé	VERB	O
2892	tout	ADJ	O
2892	ça	PRON	O
2892	et	CCONJ	O
2892	maintenant	ADV	O
2892	vous	PRON	O
2892	vous	PRON	O
2892	demandez	VERB	O
2892	ou	CCONJ	O
2892	est	AUX	O
2892	la	DET	O
2892	sauce	NOUN	B-INGRED
2892	tomate	ADJ	B-INGRED
2892	.	PUNCT	B-INGRED
2893	La	DET	O
2893	sauce	NOUN	B-INGRED
2893	:-)	NOUN	O
2893	:	PUNCT	O
2893	quand	SCONJ	O
2893	vos	DET	O
2893	oignons	NOUN	B-INGRED
2893	ont	AUX	O
2893	fini	VERB	O
2893	de	ADP	O
2893	cuire	VERB	B-INGRED
2893	dans	ADP	O
2893	la	DET	O
2893	sauce	NOUN	B-INGRED
2893	de	ADP	O
2893	la	DET	O
2893	viande	NOUN	B-INGRED
2893	(	PUNCT	O
2893	qui	PRON	O
2893	a	AUX	O
2893	elle	PRON	O
2893	même	ADV	O
2893	cuit	NOUN	O
2893	dans	ADP	O
2893	l'	DET	O
2893	huile	NOUN	B-INGRED
2893	des	ADP	O
2893	piments	NOUN	B-INGRED
2893	)	PUNCT	O
2893	,	PUNCT	O
2893	vous	PRON	O
2893	jetez	VERB	O
2893	dedans	ADP	O
2893	le	DET	O
2893	contenu	NOUN	O
2893	de	ADP	O
2893	2	NUM	O
2893	boîtes	NOUN	O
2893	de	ADP	O
2893	tomates	NOUN	B-INGRED
2893	pelées	ADJ	I-INGRED
2893	.	PUNCT	B-INGRED
2894	Si	SCONJ	O
2894	vous	PRON	O
2894	aimez	VERB	O
2894	vraiment	ADV	O
2894	la	DET	O
2894	tomate	NOUN	B-INGRED
2894	,	PUNCT	O
2894	vous	PRON	O
2894	pouvez	VERB	O
2894	sans	ADP	O
2894	crainte	NOUN	O
2894	ajouter	VERB	O
2894	1	NUM	B-INGRED
2894	boîte	NOUN	O
2894	de	ADP	O
2894	concentré	NOUN	B-INGRED
2894	.	PUNCT	B-INGRED
2895	Laissez	VERB	O
2895	réduire	VERB	O
2895	.	PUNCT	B-INGRED
2896	Plus	ADV	O
2896	ça	PRON	O
2896	réduit	VERB	O
2896	,	PUNCT	O
2896	meilleur	ADJ	O
2896	c'	PRON	O
2896	est	VERB	O
2896	.	PUNCT	B-INGRED
2897	Vous	PRON	O
2897	pouvez	VERB	O
2897	,	PUNCT	O
2897	pour	ADP	O
2897	ajouter	VERB	O
2897	à	ADP	O
2897	votre	DET	O
2897	calvaire	NOUN	O
2897	,	PUNCT	O
2897	mouiller	VERB	O
2897	de	ADP	O
2897	temps	NOUN	O
2897	en	ADP	O
2897	temps	NOUN	O
2897	avec	ADP	O
2897	le	DET	O
2897	même	ADV	O
2897	blanc	ADJ	B-INGRED
2897	sec	ADJ	O
2897	que	SCONJ	O
2897	tout	ADV	O
2897	à	ADP	O
2897	l'	DET	O
2897	heure	NOUN	O
2897	.	PUNCT	B-INGRED
2898	Vous	PRON	O
2898	salez	VERB	O
2898	à	ADP	O
2898	votre	DET	O
2898	gout	NOUN	O
2898	parce	SCONJ	O
2898	que	SCONJ	O
2898	celui	PRON	O
2898	qui	PRON	O
2898	prend	VERB	O
2898	la	DET	O
2898	peine	NOUN	O
2898	de	ADP	O
2898	faire	VERB	O
2898	un	DET	O
2898	chili	NOUN	O
2898	à	ADP	O
2898	le	DET	O
2898	DROIT	NOUN	O
2898	et	CCONJ	O
2898	le	DET	O
2898	DEVOIR	NOUN	O
2898	d'	ADP	O
2898	imposer	VERB	O
2898	son	DET	O
2898	goût	NOUN	B-INGRED
2898	aux	ADP	O
2898	autres	ADJ	O
2898	:	PUNCT	O
2898	-).Quand	NOUN	O
2898	vous	PRON	O
2898	trouvez	VERB	O
2898	que	SCONJ	O
2898	tout	ADJ	O
2898	ça	PRON	O
2898	c'	PRON	O
2898	est	AUX	O
2898	pas	ADV	O
2898	mauvais	ADJ	O
2898	du	ADP	O
2898	tout	PRON	O
2898	,	PUNCT	O
2898	vous	PRON	O
2898	ajoutez	VERB	O
2898	la	DET	O
2898	viande	NOUN	B-INGRED
2898	et	CCONJ	O
2898	les	DET	O
2898	haricots	NOUN	B-INGRED
2898	.	PUNCT	B-INGRED
2899	Rappel	NOUN	O
2899	:	PUNCT	O
2899	la	DET	O
2899	viande	NOUN	B-INGRED
2899	est	AUX	O
2899	seulement	ADV	O
2899	revenue	VERB	O
2899	et	CCONJ	O
2899	non	ADV	O
2899	pas	ADV	O
2899	cuite	VERB	O
2899	.	PUNCT	B-INGRED
2900	Ok	ADV	O
2900	?	PUNCT	O
2901	Vous	PRON	O
2901	laissez	VERB	O
2901	mijoter	VERB	O
2901	assez	ADV	O
2901	longtemps	ADV	O
2901	(	PUNCT	O
2901	2h	NOUN	O
2901	minimum	ADJ	O
2901	,	PUNCT	O
2901	en	ADP	O
2901	principe	NOUN	O
2901	)	PUNCT	O
2901	.	PUNCT	B-INGRED
2902	Mijoter	VERB	O
2902	c'	PRON	O
2902	est	AUX	O
2902	quand	SCONJ	O
2902	ça	PRON	O
2902	fait	NOUN	O
2902	de	ADP	O
2902	toutes	ADJ	O
2902	petites	ADJ	O
2902	bulles	NOUN	O
2902	.	PUNCT	B-INGRED
2903	Quand	SCONJ	O
2903	vous	PRON	O
2903	sentez	VERB	O
2903	que	SCONJ	O
2903	c'	PRON	O
2903	est	AUX	O
2903	presque	ADV	O
2903	cuit	ADJ	O
2903	,	PUNCT	O
2903	ajoutez	VERB	O
2903	une	DET	O
2903	grosse	ADJ	O
2903	boîte	NOUN	O
2903	de	ADP	O
2903	maïs	NOUN	B-INGRED
2903	.	PUNCT	B-INGRED
2904	Laissez	VERB	O
2904	cuire	VERB	B-INGRED
2904	encore	ADV	O
2904	10	NUM	O
2904	min	NOUN	O
2904	.	PUNCT	B-INGRED
2905	Voilou	PROPN	O
2905	.	PUNCT	B-INGRED
2906	Vous	PRON	O
2906	avez	AUX	O
2906	beaucoup	ADV	O
2906	souffert	VERB	O
2906	(	PUNCT	O
2906	surtout	ADV	O
2906	après	ADP	O
2906	avoir	AUX	O
2906	épluché	VERB	O
2906	1	NUM	B-INGRED
2906	kg	NOUN	B-INGRED
2906	d'	ADP	O
2906	oignon	NOUN	B-INGRED
2906	frais	ADJ	I-INGRED
2906	)	PUNCT	O
2906	mais	CCONJ	O
2906	vos	DET	O
2906	invités	NOUN	O
2906	vous	PRON	O
2906	vénèreront	VERB	O
2906	à	ADP	O
2906	vie	NOUN	O
2906	!	PUNCT	O
2907	Pour	ADP	O
2907	le	DET	O
2907	servir	VERB	O
2907	(	PUNCT	O
2907	le	DET	O
2907	Chili	PROPN	O
2907	)	PUNCT	O
2907	,	PUNCT	O
2907	proposez	VERB	O
2907	du	ADP	O
2907	fromage	NOUN	B-INGRED
2907	râpé	ADJ	I-INGRED
2907	et	CCONJ	O
2907	des	ADP	O
2907	oignons	NOUN	B-INGRED
2907	frais	ADJ	B-INGRED
2907	coupés	VERB	O
2907	en	ADP	O
2907	rondelles	NOUN	O
2907	fines	ADJ	O
2907	.	PUNCT	B-INGRED
2908	Ne	ADV	O
2908	pas	ADV	O
2908	oublier	VERB	O
2908	le	DET	O
2908	traditionnel	NOUN	O
2908	Tabasco	PROPN	O
2908	(	PUNCT	O
2908	sauce	NOUN	B-INGRED
2908	piquante).Eviter	NOUN	O
2908	les	DET	O
2908	chilis	NOUN	O
2908	à	ADP	O
2908	base	NOUN	O
2908	de	ADP	O
2908	viande	NOUN	B-INGRED
2908	hachée	ADJ	O
2908	.	PUNCT	B-INGRED
2909	Plus	ADV	O
2909	un	DET	O
2909	chili	NOUN	O
2909	mijote	VERB	O
2909	,	PUNCT	O
2909	meilleur	ADJ	O
2909	il	PRON	O
2909	est	VERB	O
2909	.	PUNCT	B-INGRED
2910	Ne	ADV	O
2910	pas	ADV	O
2910	avoir	VERB	O
2910	peur	NOUN	O
2910	de	ADP	O
2910	dépasser	VERB	O
2910	le	DET	O
2910	temps	NOUN	O
2910	de	ADP	O
2910	cuisson	NOUN	O
2910	.	PUNCT	B-INGRED
2911	Au	ADP	O
2911	passage	NOUN	O
2911	,	PUNCT	O
2911	le	DET	O
2911	Chili	PROPN	O
2911	n'	ADV	O
2911	est	AUX	O
2911	absolument	ADV	O
2911	pas	ADV	O
2911	mexicain	ADJ	O
2911	,	PUNCT	O
2911	mais	CCONJ	O
2911	texan	ADJ	O
2911	.	PUNCT	B-INGRED
2912	Bourgogne	PROPN	O
2912	léger	ADJ	O
2912	(	PUNCT	O
2912	Chassagne	PROPN	O
2912	-	PROPN	O
2912	Montrachet	PROPN	O
2912	?	PUNCT	O
2913	)	PUNCT	O
2914	Mélanger	VERB	O
2914	250	NUM	O
2914	g	NOUN	B-INGRED
2914	de	ADP	O
2914	chaque	DET	O
2914	purée	NOUN	O
2914	avec	ADP	O
2914	2	NUM	O
2914	œufs	NOUN	B-INGRED
2914	et	CCONJ	O
2914	une	DET	O
2914	cuillère	NOUN	O
2914	de	ADP	O
2914	fromage	NOUN	B-INGRED
2914	blanc	ADJ	I-INGRED
2914	.	PUNCT	B-INGRED
2915	Assaisonnez	VERB	O
2915	et	CCONJ	O
2915	épicez	VERB	O
2915	différemment	ADV	O
2915	selon	ADP	O
2915	la	DET	O
2915	couleur	NOUN	B-INGRED
2915	.	PUNCT	B-INGRED
2916	Disposer	VERB	O
2916	une	DET	O
2916	couche	NOUN	O
2916	après	ADP	O
2916	l'	DET	O
2916	autre	PRON	O
2916	dans	ADP	O
2916	un	DET	O
2916	moule	NOUN	O
2916	à	ADP	O
2916	cake	NOUN	O
2916	.	PUNCT	B-INGRED
2917	Cuire	VERB	O
2917	30	NUM	O
2917	min	NOUN	O
2917	thermostat	NOUN	O
2917	8	NUM	O
2917	(	PUNCT	O
2917	ou	CCONJ	O
2917	45	NUM	O
2917	min	NOUN	O
2917	au	ADP	O
2917	bain	NOUN	O
2918	-	PUNCT	O
2918	marie).Servir	ADJ	O
2918	chaud	ADJ	O
2918	en	ADP	O
2918	accompagnement	NOUN	O
2918	ou	CCONJ	O
2918	froid	ADJ	O
2918	en	ADP	O
2918	entrée	NOUN	O
2918	avec	ADP	O
2918	une	DET	O
2918	sauce	NOUN	B-INGRED
2918	fromage	NOUN	B-INGRED
2918	blanc-mayonnaise-ciboulette.une	ADJ	O
2918	entree	VERB	O
2918	fraiche	ADJ	O
2918	et	CCONJ	O
2918	tres	ADV	O
2918	peu	ADV	O
2918	calorique.pour	NOUN	O
2919	initier	VERB	O
2919	les	DET	O
2919	non-amateurs	NOUN	O
2919	aux	ADP	O
2919	saveurs	NOUN	O
2919	legumieres	ADJ	O
2919	!	PUNCT	O
2919	tokay	ADV	O
2919	,	PUNCT	O
2919	vin	NOUN	B-INGRED
2919	de	ADP	O
2919	loire	NOUN	O
2919	leger	NOUN	O
2920	Mélanger	VERB	O
2920	le	DET	O
2920	sucre	NOUN	B-INGRED
2920	brun	ADJ	I-INGRED
2920	,	PUNCT	O
2920	le	DET	O
2920	sucre	NOUN	B-INGRED
2920	blanc	ADJ	B-INGRED
2920	et	CCONJ	O
2920	la	DET	O
2920	crème	NOUN	B-INGRED
2920	dans	ADP	O
2920	un	DET	O
2920	plat	NOUN	O
2920	allant	VERB	O
2920	au	ADP	O
2920	micro-ondes	NOUN	O
2920	.	PUNCT	B-INGRED
2921	Cuire	VERB	O
2921	à	ADP	O
2921	forte	ADJ	O
2921	puissance	NOUN	O
2921	au	ADP	O
2921	micro-onde	NOUN	O
2921	pendant	ADP	O
2921	11	NUM	O
2921	minutes	NOUN	O
2921	,	PUNCT	O
2921	en	ADP	O
2921	mélangeant	VERB	O
2921	deux	NUM	B-INGRED
2921	fois	NOUN	O
2921	pendant	ADP	O
2921	la	DET	O
2921	cuisson	NOUN	O
2921	.	PUNCT	B-INGRED
2922	Incorporer	VERB	O
2922	ensuite	ADV	O
2922	le	DET	O
2922	beurre	NOUN	B-INGRED
2922	de	ADP	O
2922	cacahouètes	NOUN	O
2922	et	CCONJ	O
2922	la	DET	O
2922	vanille	NOUN	B-INGRED
2922	.	PUNCT	B-INGRED
2923	Bien	ADV	O
2923	mélanger	VERB	O
2923	,	PUNCT	O
2923	verser	VERB	O
2923	dans	ADP	O
2923	un	DET	O
2923	plat	NOUN	O
2923	recouvert	VERB	O
2923	de	ADP	O
2923	papier	NOUN	B-INGRED
2923	ciré	ADJ	O
2923	et	CCONJ	O
2923	réfrigérer	VERB	O
2923	.	PUNCT	B-INGRED
2924	aucun	DET	O
2925	Coupez	VERB	O
2925	le	DET	O
2925	lapin	NOUN	B-INGRED
2925	en	ADP	B-INGRED
2925	morceaux	NOUN	I-INGRED
2925	et	CCONJ	O
2925	réservez	VERB	O
2925	le	DET	O
2925	foie	NOUN	B-INGRED
2925	,	PUNCT	O
2925	le	DET	O
2925	cœur	NOUN	O
2925	et	CCONJ	O
2925	les	DET	O
2925	rognons	NOUN	O
2925	.	PUNCT	B-INGRED
2926	Épluchez	VERB	O
2926	les	DET	O
2926	pommes	NOUN	B-INGRED
2926	et	CCONJ	O
2926	évidez	VERB	O
2927	-	PUNCT	O
2927	les	DET	O
2927	.	PUNCT	B-INGRED
2928	Faites	VERB	O
2928	fondre	VERB	O
2928	50	NUM	O
2928	g	NOUN	B-INGRED
2928	de	ADP	B-INGRED
2928	beurre	NOUN	I-INGRED
2928	dans	ADP	O
2928	une	DET	O
2928	sauteuse	NOUN	O
2928	.	PUNCT	B-INGRED
2929	Mettez	VERB	O
2929	-	ADV	O
2929	y	PRON	O
2929	colorer	VERB	O
2929	les	DET	O
2929	morceaux	NOUN	B-INGRED
2929	de	ADP	O
2929	lapin	NOUN	B-INGRED
2929	et	CCONJ	O
2929	les	DET	O
2929	pommes	NOUN	B-INGRED
2929	entières	ADJ	O
2929	.	PUNCT	B-INGRED
2930	Terminez	PRON	O
2930	par	ADP	O
2930	les	DET	O
2930	abats	NOUN	O
2930	.	PUNCT	B-INGRED
2931	N.B.	NOUN	O
2932	Les	DET	O
2932	pommes	NOUN	B-INGRED
2932	peuvent	VERB	O
2932	être	AUX	O
2932	cuites	VERB	O
2932	en	ADP	O
2932	deux	NUM	B-INGRED
2932	fois	NOUN	O
2932	en	ADP	O
2932	retirant	VERB	O
2932	les	DET	O
2932	premières	ADJ	O
2932	lorsqu'	SCONJ	O
2932	elles	PRON	O
2932	sont	AUX	O
2932	presque	ADV	O
2932	cuites	VERB	O
2932	.	PUNCT	B-INGRED
2933	Dans	ADP	O
2933	ce	DET	O
2933	cas	NOUN	O
2933	,	PUNCT	O
2933	retirez	VERB	O
2933	également	ADV	O
2933	les	DET	O
2933	morceaux	NOUN	B-INGRED
2933	de	ADP	O
2933	lapin	NOUN	B-INGRED
2933	lorsqu'	SCONJ	O
2933	ils	PRON	O
2933	sont	AUX	O
2933	dorés	ADJ	O
2933	et	CCONJ	O
2933	remplacez	VERB	O
2934	-	PUNCT	O
2934	les	PRON	O
2934	par	ADP	O
2934	les	DET	O
2934	dernières	ADJ	O
2934	pommes	NOUN	B-INGRED
2934	à	ADP	O
2934	cuire	VERB	B-INGRED
2934	.	PUNCT	B-INGRED
2935	Il	PRON	O
2935	est	AUX	O
2935	important	ADJ	O
2935	pour	ADP	O
2935	la	DET	O
2935	saveur	NOUN	O
2935	de	ADP	O
2935	la	DET	O
2935	sauce	NOUN	B-INGRED
2935	que	SCONJ	O
2935	les	DET	O
2935	pommes	NOUN	B-INGRED
2935	cuisent	VERB	O
2935	avec	ADP	O
2935	la	DET	O
2935	viande	NOUN	B-INGRED
2935	.	PUNCT	B-INGRED
2936	Toutes	ADJ	O
2936	les	DET	O
2936	pommes	NOUN	B-INGRED
2936	et	CCONJ	O
2936	morceaux	NOUN	B-INGRED
2936	de	ADP	O
2936	lapin	NOUN	B-INGRED
2936	étant	AUX	O
2936	dorés	ADJ	O
2936	,	PUNCT	O
2936	retirez	PROPN	O
2936	et	CCONJ	O
2936	réservez	VERB	O
2936	les	DET	O
2936	abats	NOUN	O
2936	.	PUNCT	B-INGRED
2937	Versez	VERB	O
2937	un	DET	O
